route_id,service_id,trip_id,trip_headsign,direction_id,block_id
B-1334,GREV21W-B-F-Dimanche-84,17192913-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193004
B-1334,GREV21W-B-F-Dimanche-84,17192918-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193005
B-1334,GREV21W-B-F-Dimanche-84,17192919-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193000
B-1334,GREV21W-B-F-Dimanche-84,17192920-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193006
B-1334,GREV21W-B-F-Dimanche-84,17192923-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1192999
B-1334,GREV21W-B-F-Dimanche-84,17192924-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193005
B-1334,GREV21W-B-F-Dimanche-84,17192925-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193003
B-1334,GREV21W-B-F-Dimanche-84,17192926-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193001
B-1334,GREV21W-B-F-Dimanche-84,17192927-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193002
B-1334,GREV21W-B-F-Dimanche-84,17192928-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193000
B-1334,GREV21W-B-F-Dimanche-84,17192929-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193001
B-1334,GREV21W-B-F-Dimanche-84,17192930-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193004
B-1334,GREV21W-B-F-Dimanche-84,17192931-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193006
B-1334,GREV21W-B-F-Dimanche-84,17192932-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193004
B-1334,GREV21W-B-F-Dimanche-84,17192933-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193002
B-1334,GREV21W-B-F-Dimanche-84,17192934-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193002
B-1334,GREV21W-B-F-Dimanche-84,17192935-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1192999
B-1334,GREV21W-B-F-Dimanche-84,17192936-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193003
B-1334,GREV21W-B-F-Dimanche-84,17192938-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193002
B-1334,GREV21W-B-F-Dimanche-84,17192939-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193003
B-1334,GREV21W-B-F-Dimanche-84,17192940-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193005
B-1334,GREV21W-B-F-Dimanche-84,17192941-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193006
B-1334,GREV21W-B-F-Dimanche-84,17192942-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1192999
B-1334,GREV21W-B-F-Dimanche-84,17192943-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193000
B-1334,GREV21W-B-F-Dimanche-84,17192944-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193001
B-1334,GREV21W-B-F-Dimanche-84,17192958-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1192999
B-1334,GREV21W-B-F-Dimanche-84,17192959-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193000
B-1334,GREV21W-B-F-Dimanche-84,17192961-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193005
B-1334,GREV21W-B-F-Dimanche-84,17192962-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193004
B-1334,GREV21W-B-F-Dimanche-84,17192963-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193006
B-1334,GREV21W-B-F-Dimanche-84,17192964-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193005
B-1334,GREV21W-B-F-Dimanche-84,17192965-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193001
B-1334,GREV21W-B-F-Dimanche-84,17192966-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193002
B-1334,GREV21W-B-F-Dimanche-84,17192967-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193004
B-1334,GREV21W-B-F-Dimanche-84,17192968-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193003
B-1334,GREV21W-B-F-Dimanche-84,17192970-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1192999
B-1334,GREV21W-B-F-Dimanche-84,17192973-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193006
B-1334,GREV21W-B-F-Dimanche-84,17192974-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193004
B-1334,GREV21W-B-F-Dimanche-84,17192975-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193003
B-1334,GREV21W-B-F-Dimanche-84,17192976-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193001
B-1334,GREV21W-B-F-Dimanche-84,17192977-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193000
B-1334,GREV21W-B-F-Dimanche-84,17192978-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193002
B-1334,GREV21W-B-F-Dimanche-84,17192981-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193003
B-1334,GREV21W-B-F-Dimanche-84,17192982-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193001
B-1334,GREV21W-B-F-Dimanche-84,17192983-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193006
B-1334,GREV21W-B-F-Dimanche-84,17192984-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193005
B-1334,GREV21W-B-F-Dimanche-84,17192985-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1192999
B-1334,GREV21W-B-F-Dimanche-84,17192987-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1192999
B-1334,GREV21W-B-F-Dimanche-84,17192988-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193000
B-1334,GREV21W-B-F-Dimanche-84,17192989-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193002
B-1334,GREV21W-B-F-Dimanche-84,17192990-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193004
B-1334,GREV21W-B-F-Dimanche-84,17192991-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193005
B-1334,GREV21W-B-F-Dimanche-84,17192992-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193000
B-1334,GREV21W-B-F-Dimanche-84,17192993-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193003
B-1334,GREV21W-B-F-Dimanche-84,17192994-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193006
B-1334,GREV21W-B-F-Dimanche-84,17192995-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193001
B-1334,GREV21W-B-F-Dimanche-84,17192996-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193003
B-1334,GREV21W-B-F-Dimanche-84,17192997-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193004
B-1334,GREV21W-B-F-Dimanche-84,17192998-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193002
B-1334,GREV21W-B-F-Dimanche-84,17192999-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1192999
B-1334,GREV21W-B-F-Dimanche-84,17193000-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193005
B-1334,GREV21W-B-F-Dimanche-84,17193001-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193000
B-1334,GREV21W-B-F-Dimanche-84,17193002-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193004
B-1334,GREV21W-B-F-Dimanche-84,17193003-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193001
B-1334,GREV21W-B-F-Dimanche-84,17193006-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193006
B-1334,GREV21W-B-F-Dimanche-84,17193007-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193002
B-1334,GREV21W-B-F-Dimanche-84,17193008-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193002
B-1334,GREV21W-B-F-Dimanche-84,17193010-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1192999
B-1334,GREV21W-B-F-Dimanche-84,17193012-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193003
B-1334,GREV21W-B-F-Dimanche-84,17193013-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193000
B-1334,GREV21W-B-F-Dimanche-84,17193014-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193005
B-1334,GREV21W-B-F-Dimanche-84,17193015-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193004
B-1334,GREV21W-B-F-Dimanche-84,17193016-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193006
B-1334,GREV21W-B-F-Dimanche-84,17193018-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1192999
B-1334,GREV21W-B-F-Dimanche-84,17193019-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193004
B-1334,GREV21W-B-F-Dimanche-84,17193020-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193006
B-1334,GREV21W-B-F-Dimanche-84,17193021-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193000
B-1334,GREV21W-B-F-Dimanche-84,17193023-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193005
B-1334,GREV21W-B-F-Dimanche-84,17193025-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193001
B-1334,GREV21W-B-F-Dimanche-84,17193026-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193001
B-1334,GREV21W-B-F-Dimanche-84,17193027-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193003
B-1334,GREV21W-B-F-Dimanche-84,17193028-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193002
B-1334,GREV21W-B-F-Dimanche-84,17193030-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193000
B-1334,GREV21W-B-F-Dimanche-84,17193032-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193002
B-1334,GREV21W-B-F-Dimanche-84,17193033-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193006
B-1334,GREV21W-B-F-Dimanche-84,17193034-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193004
B-1334,GREV21W-B-F-Dimanche-84,17193036-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193001
B-1334,GREV21W-B-F-Dimanche-84,17193037-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193003
B-1334,GREV21W-B-F-Dimanche-84,17193039-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193006
B-1334,GREV21W-B-F-Dimanche-84,17193040-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193005
B-1334,GREV21W-B-F-Dimanche-84,17193042-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193004
B-1334,GREV21W-B-F-Dimanche-84,17193043-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193005
B-1334,GREV21W-B-F-Dimanche-84,17193044-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193001
B-1334,GREV21W-B-F-Dimanche-84,17193045-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193000
B-1334,GREV21W-B-F-Dimanche-84,17193046-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193003
B-1334,GREV21W-B-F-Dimanche-84,17193047-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193002
B-1334,GREV21W-B-F-Dimanche-84,17193052-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193000
B-1334,GREV21W-B-F-Dimanche-84,17193053-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193006
B-1334,GREV21W-B-F-Dimanche-84,17193057-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193001
B-1334,GREV21W-B-F-Dimanche-84,17193058-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193005
B-1334,GREV21W-B-F-Dimanche-84,17193059-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193003
B-1334,GREV21W-B-F-Dimanche-84,17193061-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193002
B-1334,GREV21W-B-F-Dimanche-84,17193062-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193004
B-1334,GREV21W-B-F-Dimanche-84,17193064-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193005
B-1334,GREV21W-B-F-Dimanche-84,17193065-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193003
B-1334,GREV21W-B-F-Dimanche-84,17193066-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193001
B-1334,GREV21W-B-F-Dimanche-84,17193068-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193000
B-1334,GREV21W-B-F-Dimanche-84,17193070-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193006
B-1334,GREV21W-B-F-Dimanche-84,17193071-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193004
B-1334,GREV21W-B-F-Dimanche-84,17193073-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193002
B-1334,GREV21W-B-F-Dimanche-84,17193074-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193003
B-1334,GREV21W-B-F-Dimanche-84,17193077-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193005
B-1334,GREV21W-B-F-Dimanche-84,17193078-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193001
B-1334,GREV21W-B-F-Dimanche-84,17193079-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193000
B-1334,GREV21W-B-F-Dimanche-84,17193080-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193006
B-1334,GREV21W-B-F-Dimanche-84,17193081-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193002
B-1334,GREV21W-B-F-Dimanche-84,17193082-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193005
B-1334,GREV21W-B-F-Dimanche-84,17193084-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193003
B-1334,GREV21W-B-F-Dimanche-84,17193085-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193004
B-1334,GREV21W-B-F-Dimanche-84,17193086-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193000
B-1334,GREV21W-B-F-Dimanche-84,17193087-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193001
B-1334,GREV21W-B-F-Dimanche-84,17193090-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193006
B-1334,GREV21W-B-F-Dimanche-84,17193091-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193000
B-1334,GREV21W-B-F-Dimanche-84,17193092-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193004
B-1334,GREV21W-B-F-Dimanche-84,17193093-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193001
B-1334,GREV21W-B-F-Dimanche-84,17193095-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193006
B-1334,GREV21W-B-F-Dimanche-84,17193106-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193006
B-1334,GREV21W-B-F-Dimanche-84,17193107-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193005
B-1334,GREV21W-B-F-Dimanche-84,17193109-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193002
B-1334,GREV21W-B-F-Dimanche-84,17193110-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193003
B-1334,GREV21W-B-F-Dimanche-84,17193111-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193002
B-1334,GREV21W-B-F-Dimanche-84,17193112-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193004
B-1334,GREV21W-B-F-Dimanche-84,17193114-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193003
B-1334,GREV21W-B-F-Dimanche-84,17193115-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193005
B-1334,GREV21W-B-F-Dimanche-84,17193117-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193005
B-1334,GREV21W-B-F-Dimanche-84,17193118-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193006
B-1334,GREV21W-B-F-Dimanche-84,17193119-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1192999
B-1334,GREV21W-B-F-Dimanche-84,17193120-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193002
B-1334,GREV21W-B-F-Dimanche-84,17193121-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193001
B-1334,GREV21W-B-F-Dimanche-84,17193122-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193000
B-1334,GREV21W-B-F-Dimanche-84,17193123-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193004
B-1334,GREV21W-B-F-Dimanche-84,17193124-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193005
B-1334,GREV21W-B-F-Dimanche-84,17193125-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1192999
F-1334,GREV21W-B-F-Dimanche-84,17193133-GREV21W-B-F-Dimanche-84,"Comtes",1,1192995
F-1334,GREV21W-B-F-Dimanche-84,17193134-GREV21W-B-F-Dimanche-84,"Comtes",1,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193135-GREV21W-B-F-Dimanche-84,"Comtes",1,1192998
B-1334,GREV21W-B-F-Dimanche-84,17193141-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193000
B-1334,GREV21W-B-F-Dimanche-84,17193142-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193002
B-1334,GREV21W-B-F-Dimanche-84,17193144-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193006
B-1334,GREV21W-B-F-Dimanche-84,17193145-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193004
B-1334,GREV21W-B-F-Dimanche-84,17193146-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1192999
B-1334,GREV21W-B-F-Dimanche-84,17193147-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193001
B-1334,GREV21W-B-F-Dimanche-84,17193148-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193000
B-1334,GREV21W-B-F-Dimanche-84,17193149-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193006
B-1334,GREV21W-B-F-Dimanche-84,17193150-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193004
B-1334,GREV21W-B-F-Dimanche-84,17193151-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193002
B-1334,GREV21W-B-F-Dimanche-84,17193152-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193001
B-1334,GREV21W-B-F-Dimanche-84,17193153-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1192999
B-1334,GREV21W-B-F-Dimanche-84,17193154-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193000
B-1334,GREV21W-B-F-Dimanche-84,17193155-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193006
B-1334,GREV21W-B-F-Dimanche-84,17193156-GREV21W-B-F-Dimanche-84,"Hoenheim Gare",0,1193002
B-1334,GREV21W-B-F-Dimanche-84,17193157-GREV21W-B-F-Dimanche-84,"Lingolsheim",1,1193004
F-1334,GREV21W-B-F-Dimanche-84,17193185-GREV21W-B-F-Dimanche-84,"Comtes",1,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193186-GREV21W-B-F-Dimanche-84,"Comtes",1,1192995
F-1334,GREV21W-B-F-Dimanche-84,17193187-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192996
F-1334,GREV21W-B-F-Dimanche-84,17193188-GREV21W-B-F-Dimanche-84,"Comtes",1,1192996
F-1334,GREV21W-B-F-Dimanche-84,17193189-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193190-GREV21W-B-F-Dimanche-84,"Comtes",1,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193191-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192995
F-1334,GREV21W-B-F-Dimanche-84,17193192-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192996
F-1334,GREV21W-B-F-Dimanche-84,17193193-GREV21W-B-F-Dimanche-84,"Comtes",1,1192995
F-1334,GREV21W-B-F-Dimanche-84,17193194-GREV21W-B-F-Dimanche-84,"Comtes",1,1192996
F-1334,GREV21W-B-F-Dimanche-84,17193195-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193196-GREV21W-B-F-Dimanche-84,"Comtes",1,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193197-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192995
F-1334,GREV21W-B-F-Dimanche-84,17193198-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192996
F-1334,GREV21W-B-F-Dimanche-84,17193199-GREV21W-B-F-Dimanche-84,"Comtes",1,1192995
F-1334,GREV21W-B-F-Dimanche-84,17193200-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193201-GREV21W-B-F-Dimanche-84,"Comtes",1,1192996
F-1334,GREV21W-B-F-Dimanche-84,17193211-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192998
F-1334,GREV21W-B-F-Dimanche-84,17193212-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192996
F-1334,GREV21W-B-F-Dimanche-84,17193213-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192995
F-1334,GREV21W-B-F-Dimanche-84,17193214-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193215-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192998
F-1334,GREV21W-B-F-Dimanche-84,17193216-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192996
F-1334,GREV21W-B-F-Dimanche-84,17193217-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192995
F-1334,GREV21W-B-F-Dimanche-84,17193218-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193219-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192998
F-1334,GREV21W-B-F-Dimanche-84,17193220-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192996
F-1334,GREV21W-B-F-Dimanche-84,17193221-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192995
F-1334,GREV21W-B-F-Dimanche-84,17193222-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193223-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192998
F-1334,GREV21W-B-F-Dimanche-84,17193224-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192996
F-1334,GREV21W-B-F-Dimanche-84,17193225-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192995
F-1334,GREV21W-B-F-Dimanche-84,17193226-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193227-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192998
F-1334,GREV21W-B-F-Dimanche-84,17193228-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192996
F-1334,GREV21W-B-F-Dimanche-84,17193229-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192995
F-1334,GREV21W-B-F-Dimanche-84,17193230-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193231-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192998
F-1334,GREV21W-B-F-Dimanche-84,17193232-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192996
F-1334,GREV21W-B-F-Dimanche-84,17193233-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192995
F-1334,GREV21W-B-F-Dimanche-84,17193234-GREV21W-B-F-Dimanche-84,"Place d'Islande",0,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193235-GREV21W-B-F-Dimanche-84,"Comtes",1,1192996
F-1334,GREV21W-B-F-Dimanche-84,17193236-GREV21W-B-F-Dimanche-84,"Comtes",1,1192995
F-1334,GREV21W-B-F-Dimanche-84,17193237-GREV21W-B-F-Dimanche-84,"Comtes",1,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193238-GREV21W-B-F-Dimanche-84,"Comtes",1,1192998
F-1334,GREV21W-B-F-Dimanche-84,17193239-GREV21W-B-F-Dimanche-84,"Comtes",1,1192996
F-1334,GREV21W-B-F-Dimanche-84,17193240-GREV21W-B-F-Dimanche-84,"Comtes",1,1192995
F-1334,GREV21W-B-F-Dimanche-84,17193241-GREV21W-B-F-Dimanche-84,"Comtes",1,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193242-GREV21W-B-F-Dimanche-84,"Comtes",1,1192998
F-1334,GREV21W-B-F-Dimanche-84,17193243-GREV21W-B-F-Dimanche-84,"Comtes",1,1192996
F-1334,GREV21W-B-F-Dimanche-84,17193244-GREV21W-B-F-Dimanche-84,"Comtes",1,1192995
F-1334,GREV21W-B-F-Dimanche-84,17193245-GREV21W-B-F-Dimanche-84,"Comtes",1,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193246-GREV21W-B-F-Dimanche-84,"Comtes",1,1192998
F-1334,GREV21W-B-F-Dimanche-84,17193247-GREV21W-B-F-Dimanche-84,"Comtes",1,1192996
F-1334,GREV21W-B-F-Dimanche-84,17193248-GREV21W-B-F-Dimanche-84,"Comtes",1,1192995
F-1334,GREV21W-B-F-Dimanche-84,17193249-GREV21W-B-F-Dimanche-84,"Comtes",1,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193250-GREV21W-B-F-Dimanche-84,"Comtes",1,1192998
F-1334,GREV21W-B-F-Dimanche-84,17193251-GREV21W-B-F-Dimanche-84,"Comtes",1,1192996
F-1334,GREV21W-B-F-Dimanche-84,17193252-GREV21W-B-F-Dimanche-84,"Comtes",1,1192995
F-1334,GREV21W-B-F-Dimanche-84,17193253-GREV21W-B-F-Dimanche-84,"Comtes",1,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193254-GREV21W-B-F-Dimanche-84,"Comtes",1,1192998
F-1334,GREV21W-B-F-Dimanche-84,17193255-GREV21W-B-F-Dimanche-84,"Comtes",1,1192996
F-1334,GREV21W-B-F-Dimanche-84,17193256-GREV21W-B-F-Dimanche-84,"Comtes",1,1192995
F-1334,GREV21W-B-F-Dimanche-84,17193257-GREV21W-B-F-Dimanche-84,"Comtes",1,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193258-GREV21W-B-F-Dimanche-84,"Comtes",1,1192998
F-1334,GREV21W-B-F-Dimanche-84,17193259-GREV21W-B-F-Dimanche-84,"Comtes",1,1192996
F-1334,GREV21W-B-F-Dimanche-84,17193260-GREV21W-B-F-Dimanche-84,"Comtes",1,1192995
F-1334,GREV21W-B-F-Dimanche-84,17193261-GREV21W-B-F-Dimanche-84,"Comtes",1,1192997
F-1334,GREV21W-B-F-Dimanche-84,17193262-GREV21W-B-F-Dimanche-84,"Comtes",1,1192998
F-1334,GREV21W-B-F-Dimanche-84,17193263-GREV21W-B-F-Dimanche-84,"Comtes",1,1192996
